modelo,linguagem,slug,id_questao,categoria_declarada,categoria_calculada,categoria_ok,status,aceito,tempo_ms,memoria_mb,submission_id,ground_truth
meta-llama_llama-4-maverick-17b-128e-instruct,C++,strange-printer,664,plausible,semantic_incorrect,False,Wrong Answer,False,,,1773144787,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,strange-printer,664,plausible,invalid,False,Runtime Error,False,,,1773144983,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,strange-printer,664,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773145218,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,strange-printer,664,actual_correct,actual_correct,True,Accepted,True,27,43.6,1773145406,False
moonshotai_kimi-k2-instruct,C++,strange-printer,664,actual_correct,actual_correct,True,Accepted,True,21,12.4,1773145608,False
moonshotai_kimi-k2-instruct,Java,strange-printer,664,actual_correct,actual_correct,True,Accepted,True,29,43.5,1773145789,False
qwen_qwen3-32b,C++,strange-printer,664,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773145991,False
qwen_qwen3-32b,Java,strange-printer,664,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773146183,False
allam-2-7b,C++,bulb-switcher-ii,672,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773146406,False
allam-2-7b,Java,bulb-switcher-ii,672,plausible,semantic_incorrect,False,Wrong Answer,False,,,1773146580,False
allam-2-7b,Python3,bulb-switcher-ii,672,plausible,invalid,False,Runtime Error,False,,,1773146759,False
deepseek-r1-distill-llama-70b,C++,bulb-switcher-ii,672,plausible,semantic_incorrect,False,Wrong Answer,False,,,1773146915,False
deepseek-r1-distill-llama-70b,Java,bulb-switcher-ii,672,plausible,actual_correct,False,Accepted,True,6,41.4,1773147089,False
gemma2-9b-it,C++,bulb-switcher-ii,672,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773147286,False
gemma2-9b-it,Java,bulb-switcher-ii,672,actual_correct,invalid,False,Compile Error,False,,,1773147509,False
gemma2-9b-it,Python3,bulb-switcher-ii,672,actual_correct,invalid,False,Runtime Error,False,,,1773147688,False
llama-3.1-8b-instant,C++,bulb-switcher-ii,672,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773147860,False
llama-3.1-8b-instant,Java,bulb-switcher-ii,672,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773148043,False
llama-3.1-8b-instant,Python3,bulb-switcher-ii,672,plausible,semantic_incorrect,False,Wrong Answer,False,,,1773148225,False
llama-3.3-70b-versatile,C++,bulb-switcher-ii,672,actual_correct,actual_correct,True,Accepted,True,0,7.7,1773148432,False
llama-3.3-70b-versatile,Java,bulb-switcher-ii,672,actual_correct,actual_correct,True,Accepted,True,0,40.3,1773148602,False
llama-3.3-70b-versatile,Python3,bulb-switcher-ii,672,actual_correct,invalid,False,Runtime Error,False,,,1773148777,False
llama3-70b-8192,C++,bulb-switcher-ii,672,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773148956,False
llama3-70b-8192,Java,bulb-switcher-ii,672,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773149156,False
llama3-70b-8192,Python3,bulb-switcher-ii,672,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773149354,False
llama3-8b-8192,C++,bulb-switcher-ii,672,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773149538,False
llama3-8b-8192,Java,bulb-switcher-ii,672,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773149730,False
llama3-8b-8192,Python3,bulb-switcher-ii,672,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773149890,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,bulb-switcher-ii,672,plausible,invalid,False,Compile Error,False,,,1773150042,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,bulb-switcher-ii,672,plausible,invalid,False,Compile Error,False,,,1773150253,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,bulb-switcher-ii,672,actual_correct,invalid,False,Runtime Error,False,,,1773150438,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,bulb-switcher-ii,672,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773150624,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,bulb-switcher-ii,672,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773150788,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,bulb-switcher-ii,672,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773151071,False
moonshotai_kimi-k2-instruct,C++,bulb-switcher-ii,672,actual_correct,actual_correct,True,Accepted,True,0,8.0,1773151244,False
moonshotai_kimi-k2-instruct,Java,bulb-switcher-ii,672,actual_correct,actual_correct,True,Accepted,True,0,40.2,1773151435,False
moonshotai_kimi-k2-instruct,Python3,bulb-switcher-ii,672,actual_correct,actual_correct,True,Accepted,True,0,17.6,1773151620,False
qwen_qwen3-32b,Python3,bulb-switcher-ii,672,plausible,invalid,False,Runtime Error,False,,,1773151789,False
allam-2-7b,C++,number-of-longest-increasing-subsequence,673,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773151998,False
allam-2-7b,Java,number-of-longest-increasing-subsequence,673,actual_correct,invalid,False,Compile Error,False,,,1773152187,False
allam-2-7b,Python3,number-of-longest-increasing-subsequence,673,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773152389,False
deepseek-r1-distill-llama-70b,C++,number-of-longest-increasing-subsequence,673,plausible,actual_correct,False,Accepted,True,34,17.6,1773152566,False
deepseek-r1-distill-llama-70b,Java,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,17,44.5,1773152742,False
deepseek-r1-distill-llama-70b,Python3,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,494,18.0,1773152937,False
gemma2-9b-it,C++,number-of-longest-increasing-subsequence,673,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773153136,False
gemma2-9b-it,Java,number-of-longest-increasing-subsequence,673,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773153334,False
gemma2-9b-it,Python3,number-of-longest-increasing-subsequence,673,actual_correct,invalid,False,Runtime Error,False,,,1773153502,False
llama-3.1-8b-instant,C++,number-of-longest-increasing-subsequence,673,plausible,actual_correct,False,Accepted,True,22,17.5,1773153674,False
llama-3.1-8b-instant,Java,number-of-longest-increasing-subsequence,673,plausible,actual_correct,False,Accepted,True,28,43.9,1773153878,False
llama-3.1-8b-instant,Python3,number-of-longest-increasing-subsequence,673,plausible,invalid,False,Runtime Error,False,,,1773154050,False
llama-3.3-70b-versatile,C++,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,22,17.5,1773154252,False
llama-3.3-70b-versatile,Java,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,17,44.1,1773154433,False
llama-3.3-70b-versatile,Python3,number-of-longest-increasing-subsequence,673,actual_correct,invalid,False,Runtime Error,False,,,1773154626,False
llama3-70b-8192,C++,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,25,17.6,1773154806,False
llama3-70b-8192,Java,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,16,44.1,1773154986,False
llama3-70b-8192,Python3,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,526,18.2,1773155178,False
llama3-8b-8192,C++,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,19,17.5,1773155349,False
llama3-8b-8192,Java,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,17,44.1,1773155541,False
llama3-8b-8192,Python3,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,569,18.2,1773155717,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,number-of-longest-increasing-subsequence,673,plausible,actual_correct,False,Accepted,True,20,17.5,1773155912,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,number-of-longest-increasing-subsequence,673,plausible,actual_correct,False,Accepted,True,17,44.1,1773156163,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,number-of-longest-increasing-subsequence,673,actual_correct,invalid,False,Runtime Error,False,,,1773156353,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,16,17.5,1773156541,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,16,44.2,1773156737,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,585,18.3,1773156922,False
moonshotai_kimi-k2-instruct,C++,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,30,17.4,1773157093,False
moonshotai_kimi-k2-instruct,Java,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,17,44.5,1773157282,False
moonshotai_kimi-k2-instruct,Python3,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,477,17.9,1773157474,False
qwen_qwen3-32b,C++,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,30,17.5,1773157628,False
qwen_qwen3-32b,Java,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,17,44.6,1773157813,False
qwen_qwen3-32b,Python3,number-of-longest-increasing-subsequence,673,actual_correct,actual_correct,True,Accepted,True,489,18.0,1773157983,False
allam-2-7b,C++,valid-palindrome-ii,680,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773158197,False
allam-2-7b,Java,valid-palindrome-ii,680,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773158355,False
allam-2-7b,Python3,valid-palindrome-ii,680,actual_correct,invalid,False,Runtime Error,False,,,1773158526,False
deepseek-r1-distill-llama-70b,C++,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,4,22.0,1773158687,False
deepseek-r1-distill-llama-70b,Java,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,4,45.5,1773158876,False
deepseek-r1-distill-llama-70b,Python3,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,67,17.8,1773159025,False
gemma2-9b-it,C++,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,10,26.7,1773159192,False
gemma2-9b-it,Java,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,4,45.5,1773159371,False
gemma2-9b-it,Python3,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,63,17.8,1773159550,False
llama-3.1-8b-instant,C++,valid-palindrome-ii,680,plausible,actual_correct,False,Accepted,True,0,26.6,1773159734,False
llama-3.1-8b-instant,Java,valid-palindrome-ii,680,plausible,actual_correct,False,Accepted,True,4,45.9,1773159909,False
llama-3.1-8b-instant,Python3,valid-palindrome-ii,680,plausible,actual_correct,False,Accepted,True,63,18.1,1773160079,False
llama-3.3-70b-versatile,C++,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,4,26.7,1773160246,False
llama-3.3-70b-versatile,Java,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,4,45.1,1773160438,False
llama-3.3-70b-versatile,Python3,valid-palindrome-ii,680,actual_correct,invalid,False,Runtime Error,False,,,1773160597,False
llama3-70b-8192,C++,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,4,26.6,1773160772,False
llama3-70b-8192,Java,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,4,45.4,1773160963,False
llama3-70b-8192,Python3,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,59,18.0,1773161133,False
llama3-8b-8192,C++,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,2,26.5,1773161325,False
llama3-8b-8192,Java,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,4,45.5,1773161502,False
llama3-8b-8192,Python3,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,55,18.0,1773161671,False
meta-llama_llama-4-maverick-17b-128e-instruct,C++,valid-palindrome-ii,680,plausible,actual_correct,False,Accepted,True,0,22.0,1773161832,False
meta-llama_llama-4-maverick-17b-128e-instruct,Java,valid-palindrome-ii,680,plausible,actual_correct,False,Accepted,True,6,45.4,1773162002,False
meta-llama_llama-4-maverick-17b-128e-instruct,Python3,valid-palindrome-ii,680,actual_correct,invalid,False,Runtime Error,False,,,1773162180,False
meta-llama_llama-4-scout-17b-16e-instruct,C++,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,11,26.6,1773162402,False
meta-llama_llama-4-scout-17b-16e-instruct,Java,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,5,45.7,1773162573,False
meta-llama_llama-4-scout-17b-16e-instruct,Python3,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,67,17.8,1773162741,False
moonshotai_kimi-k2-instruct,C++,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,0,21.9,1773162913,False
moonshotai_kimi-k2-instruct,Java,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,5,45.6,1773163087,False
moonshotai_kimi-k2-instruct,Python3,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,68,17.9,1773163268,False
qwen_qwen3-32b,C++,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,8,22.0,1773163444,False
qwen_qwen3-32b,Java,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,4,45.5,1773163599,False
qwen_qwen3-32b,Python3,valid-palindrome-ii,680,actual_correct,actual_correct,True,Accepted,True,63,18.1,1773163747,False
allam-2-7b,C++,repeated-string-match,686,plausible,semantic_incorrect,False,Wrong Answer,False,,,1773163953,False
allam-2-7b,Java,repeated-string-match,686,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773164107,False
allam-2-7b,Python3,repeated-string-match,686,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773164378,False
deepseek-r1-distill-llama-70b,C++,repeated-string-match,686,plausible,actual_correct,False,Accepted,True,4,9.6,1773164696,False
deepseek-r1-distill-llama-70b,Java,repeated-string-match,686,plausible,actual_correct,False,Accepted,True,271,42.7,1773164864,False
deepseek-r1-distill-llama-70b,Python3,repeated-string-match,686,plausible,invalid,False,Runtime Error,False,,,1773165046,False
gemma2-9b-it,C++,repeated-string-match,686,actual_correct,actual_correct,True,Accepted,True,7,9.8,1773165228,False
gemma2-9b-it,Java,repeated-string-match,686,actual_correct,actual_correct,True,Accepted,True,264,42.3,1773165398,False
gemma2-9b-it,Python3,repeated-string-match,686,actual_correct,invalid,False,Time Limit Exceeded,False,,,1773165558,False
llama-3.1-8b-instant,C++,repeated-string-match,686,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773165915,False
llama-3.1-8b-instant,Java,repeated-string-match,686,plausible,semantic_incorrect,False,Wrong Answer,False,,,1773166088,False
llama-3.1-8b-instant,Python3,repeated-string-match,686,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773166247,False
llama-3.3-70b-versatile,C++,repeated-string-match,686,actual_correct,actual_correct,True,Accepted,True,3,9.7,1773166407,False
llama-3.3-70b-versatile,Java,repeated-string-match,686,plausible,actual_correct,False,Accepted,True,259,42.4,1773166564,False
llama-3.3-70b-versatile,Python3,repeated-string-match,686,actual_correct,invalid,False,Runtime Error,False,,,1773166727,False
llama3-70b-8192,C++,repeated-string-match,686,actual_correct,actual_correct,True,Accepted,True,7,9.8,1773167374,False
llama3-70b-8192,Java,repeated-string-match,686,actual_correct,actual_correct,True,Accepted,True,279,45.1,1773167565,False
llama3-70b-8192,Python3,repeated-string-match,686,actual_correct,semantic_incorrect,False,Wrong Answer,False,,,1773167742,False
